,Zipcode,FoodStamp,WithHealthCoverage,WithPrivateInsurance,Withpubliccoverage,Nohealthinsurancecoverage,BelowPovertyLevel
14171,44035,19.0,85.4,77.3,10.3,14.6,1.7
14172,44039,4.9,93.0,90.6,3.7,7.0,1.6
14173,44040,1.9,93.8,93.8,1.6,6.3,3.2
14174,44041,12.6,87.3,81.0,9.6,12.7,2.9
14175,44044,5.2,92.0,89.2,5.1,8.0,1.1
14176,44045,18.7,94.0,73.4,22.3,6.0,11.8
14177,44046,2.2,94.1,93.4,0.6,5.9,3.4
14178,44047,13.5,88.0,80.8,8.5,12.0,3.7
14179,44048,18.6,88.5,86.0,7.3,11.5,12.9
14180,44049,9.8,93.3,93.3,4.2,6.7,14.4
14181,44050,4.8,91.8,90.0,5.7,8.2,2.2
14182,44052,33.2,80.5,65.2,17.3,19.5,3.0
14183,44053,15.1,89.1,84.6,6.2,10.9,3.4
14184,44054,11.0,88.1,82.8,9.1,11.9,3.8
14185,44055,33.9,79.5,66.4,15.1,20.5,3.8
14186,44056,2.2,97.5,96.4,2.8,2.5,1.3
14187,44057,12.3,88.7,82.6,7.8,11.3,2.9
14188,44060,6.2,92.9,89.7,4.4,7.1,1.1
14189,44062,6.0,62.9,57.7,8.4,37.1,2.6
14190,44064,0.5,93.5,89.1,10.3,6.5,2.4
14191,44065,7.9,90.3,89.4,2.3,9.7,9.7
14192,44067,3.9,90.8,89.6,2.6,9.2,1.8
14193,44070,5.8,92.3,88.4,5.2,7.7,1.2
14194,44072,1.5,96.1,95.3,0.8,3.9,3.2
14195,44074,9.8,92.0,86.6,8.4,8.0,4.1
14196,44076,20.0,82.0,71.0,12.5,18.0,6.6
14197,44077,13.5,86.1,80.9,6.4,13.9,1.7
14198,44080,24.6,100.0,100.0,0.0,0.0,48.2
14199,44081,7.5,91.9,88.2,4.0,8.1,2.4
14200,44082,9.3,85.0,74.3,10.7,15.0,8.9
14201,44084,7.8,87.5,84.0,4.5,12.5,3.2
14202,44085,12.0,72.7,70.4,4.5,27.3,4.2
14203,44086,13.1,87.6,86.2,2.2,12.4,5.1
14204,44087,7.3,94.9,91.2,4.7,5.1,2.0
14205,44089,9.6,88.7,83.9,5.9,11.3,2.6
14206,44090,6.3,88.5,82.5,6.5,11.5,2.8
14207,44092,9.9,92.7,88.2,7.4,7.3,1.8
14208,44093,19.6,72.6,64.7,7.9,27.4,22.2
14209,44094,6.9,89.8,86.8,3.9,10.2,1.2
14210,44095,8.2,89.2,83.9,6.3,10.8,1.4
14211,44099,1.5,55.0,53.2,3.5,45.0,5.0
14212,44101,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99
14213,44102,39.3,77.1,61.8,19.1,22.9,3.1
14214,44103,43.0,76.4,55.1,24.4,23.6,3.6
14215,44104,56.3,75.3,51.1,29.9,24.7,3.8
14216,44105,41.7,77.2,59.9,20.7,22.8,3.0
14217,44106,25.6,86.6,80.0,7.5,13.4,4.0
14218,44107,14.4,85.1,78.3,8.3,14.9,1.6
14219,44108,40.5,82.8,63.1,22.2,17.2,3.6
14220,44109,34.5,78.1,64.9,15.7,21.9,2.5
14221,44110,36.5,74.2,59.2,18.2,25.8,4.9
14222,44111,20.3,82.0,72.7,11.4,18.0,2.6
14223,44112,39.9,78.1,61.8,20.4,21.9,3.7
14224,44113,33.6,85.6,74.6,11.9,14.4,4.8
14225,44114,29.9,85.4,76.3,10.5,14.6,8.9
14226,44115,48.7,84.4,59.0,29.6,15.6,7.7
14227,44116,3.0,91.4,87.8,5.1,8.6,2.2
14228,44117,35.2,88.8,78.3,12.6,11.2,7.0
14229,44118,15.1,93.0,87.7,7.1,7.0,1.8
14230,44119,14.8,89.0,81.3,8.9,11.0,5.3
14231,44120,27.5,86.4,77.3,11.9,13.6,2.7
14232,44121,12.1,90.7,85.2,8.3,9.3,2.5
14233,44122,6.4,93.7,89.4,5.8,6.3,1.7
14234,44123,19.3,86.8,79.7,10.7,13.2,3.7
14235,44124,4.3,92.0,89.6,3.3,8.0,1.3
14236,44125,13.6,86.6,77.9,11.7,13.4,2.6
14237,44126,7.0,89.8,86.4,5.1,10.2,1.7
14238,44127,48.5,79.4,58.4,26.4,20.6,7.8
14239,44128,23.8,83.8,71.5,15.2,16.2,3.0
14240,44129,10.1,86.2,80.1,8.3,13.8,1.9
14241,44130,10.2,88.3,82.4,7.5,11.7,1.6
14242,44131,3.2,96.0,94.1,3.5,4.0,0.9
14243,44132,19.3,80.0,73.0,8.4,20.0,4.4
14244,44133,5.4,89.5,86.5,3.8,10.5,1.2
14245,44134,11.0,90.0,85.1,6.8,10.0,1.7
14246,44135,23.4,85.9,75.8,13.2,14.1,3.2
14247,44136,6.8,92.4,89.4,4.9,7.6,1.6
14248,44137,24.2,85.2,76.4,12.6,14.8,3.3
14249,44138,2.9,93.0,90.7,4.6,7.0,1.5
14250,44139,4.5,96.0,94.4,2.1,4.0,1.3
14251,44140,2.8,96.2,93.8,3.3,3.8,1.1
14252,44141,3.2,95.0,93.3,2.2,5.0,2.3
14253,44142,10.3,88.3,84.0,6.0,11.7,2.1
14254,44143,6.9,92.8,89.9,4.6,7.2,1.2
14255,44144,12.6,83.5,77.7,8.0,16.5,3.5
14256,44145,2.8,94.4,91.7,3.9,5.6,1.2
14257,44146,15.8,86.8,81.1,8.1,13.2,2.7
14258,44147,2.5,89.5,87.9,2.5,10.5,2.4
14259,44149,3.0,97.0,95.4,2.9,3.0,0.7
14260,44201,11.2,90.1,84.7,7.0,9.9,2.9
14261,44202,4.4,94.4,93.1,3.3,5.6,1.2
14262,44203,16.5,86.2,78.6,9.9,13.8,2.0
14263,44212,8.3,91.5,88.0,5.3,8.5,1.4
14264,44214,14.8,87.7,78.5,10.2,12.3,5.7
14265,44215,6.6,88.0,79.7,9.8,12.0,4.5
14266,44216,8.4,94.3,92.1,4.1,5.7,1.9
14267,44217,14.5,91.8,87.0,7.7,8.2,2.8
14268,44221,10.6,89.5,84.7,6.5,10.5,2.1
14269,44223,9.3,91.2,88.6,3.5,8.8,3.1
14270,44224,6.0,94.2,91.5,4.0,5.8,1.4
14271,44230,5.8,94.1,91.6,4.0,5.9,2.3
14272,44231,9.7,83.4,79.2,6.3,16.6,4.0
14273,44233,1.9,95.6,95.6,1.6,4.4,1.5
14274,44234,8.0,81.7,78.6,4.2,18.3,3.6
14275,44235,0.0,71.7,69.9,1.8,28.3,8.5
14276,44236,2.6,96.5,95.9,1.9,3.5,1.0
14277,44240,13.7,86.8,81.3,7.7,13.2,3.1
14278,44241,9.9,88.9,86.5,3.3,11.1,2.2
14279,44243,9999999.99,93.5,92.0,1.5,6.5,9999999.99
14280,44250,15.8,80.9,75.1,5.8,19.1,11.7
14281,44251,0.0,100.0,100.0,2.6,0.0,9.9
14282,44253,4.3,94.1,90.4,7.9,5.9,3.8
14283,44254,16.6,87.6,80.6,9.0,12.4,4.4
14284,44255,8.0,85.1,80.1,6.1,14.9,4.4
14285,44256,7.0,90.6,87.3,4.9,9.4,1.1
14286,44260,5.7,91.0,89.0,3.5,9.0,4.0
14287,44262,5.5,91.8,88.6,4.9,8.2,2.0
14288,44264,3.3,97.5,96.8,3.0,2.5,1.6
14289,44265,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99,9999999.99
14290,44266,17.5,89.9,84.1,8.3,10.1,2.3
14291,44270,13.3,88.8,82.4,8.9,11.2,3.1
14292,44272,7.5,90.6,87.7,7.5,9.4,3.9
14293,44273,6.6,90.6,85.5,7.7,9.4,2.1
14294,44274,29.0,87.3,87.3,0.0,12.7,49.4
14295,44275,7.4,90.5,86.8,4.5,9.5,6.0
14296,44276,9.8,92.6,89.0,5.6,7.4,6.1
14297,44278,11.7,91.9,88.2,5.1,8.1,2.8
14298,44280,1.6,95.3,94.3,3.1,4.7,2.1
14299,44281,8.6,90.2,86.6,4.7,9.8,1.5
14300,44285,75.0,0.0,0.0,0.0,100.0,82.3
14301,44286,3.8,96.9,96.9,0.7,3.1,1.4
14302,44287,11.5,88.5,81.3,8.6,11.5,3.5
14303,44288,28.7,88.1,76.0,13.5,11.9,6.8
14304,44301,22.6,86.8,74.4,14.2,13.2,3.7
14305,44302,30.5,72.2,63.2,9.7,27.8,7.7
14306,44303,10.5,87.3,84.3,4.6,12.7,4.9
14307,44304,19.1,84.7,78.8,6.9,15.3,15.3
14308,44305,24.6,84.2,73.9,13.1,15.8,3.4
14309,44306,41.6,75.3,60.3,18.8,24.7,4.2
14310,44307,48.9,75.1,57.1,23.5,24.9,7.6
14311,44308,59.2,78.9,70.3,11.0,21.1,100.0
14312,44310,26.8,77.1,66.3,13.2,22.9,4.0
14313,44311,45.7,79.8,66.3,17.3,20.2,8.7
14314,44312,13.1,87.0,82.1,7.7,13.0,2.0
14315,44313,9.7,90.5,87.2,4.9,9.5,2.7
14316,44314,26.0,79.0,71.1,11.1,21.0,4.2
14317,44319,7.5,88.0,84.2,5.4,12.0,2.0
14318,44320,31.8,78.3,71.2,10.7,21.7,3.8
14319,44321,1.7,92.4,91.7,1.8,7.6,2.0
14320,44333,1.8,91.4,90.2,2.1,8.6,1.2
14321,44401,6.0,87.5,84.8,4.1,12.5,3.6
14322,44402,7.6,91.9,87.0,6.1,8.1,3.4
14323,44403,5.2,87.0,83.8,5.9,13.0,4.4
14324,44404,13.2,78.6,75.9,6.9,21.4,8.6
14325,44405,29.8,88.4,73.4,17.4,11.6,6.1
14326,44406,4.1,93.7,92.0,3.3,6.3,2.0
14327,44408,10.3,87.9,85.7,5.4,12.1,2.4
14328,44410,7.8,85.8,83.3,4.9,14.2,2.4
14329,44411,13.2,82.6,81.5,5.3,17.4,11.9
14330,44412,6.1,92.1,86.2,6.5,7.9,4.4
14331,44413,15.4,83.6,79.2,5.9,16.4,6.3
14332,44417,11.4,87.3,82.3,7.3,12.7,10.7
14333,44418,1.0,94.0,94.0,0.0,6.0,6.7
14334,44420,15.5,84.8,74.9,12.0,15.2,3.7
14335,44423,16.6,90.7,85.0,8.7,9.3,10.4
14336,44425,7.8,87.7,84.0,4.5,12.3,2.7
14337,44427,7.4,96.6,85.1,18.8,3.4,9.3
14338,44428,14.6,82.0,74.8,10.2,18.0,6.2
14339,44429,12.8,87.8,84.6,3.7,12.2,7.0
14340,44430,14.2,82.0,75.0,8.1,18.0,6.5
14341,44431,10.6,83.6,79.8,6.2,16.4,3.7
14342,44432,18.9,82.5,76.9,7.1,17.5,3.0
14343,44436,15.0,92.9,87.8,7.1,7.1,2.9
14344,44437,10.0,87.5,84.3,3.7,12.5,5.1
14345,44438,12.5,84.1,72.7,13.6,15.9,8.3
14346,44439,100.0,9999999.99,9999999.99,9999999.99,9999999.99,85.9
14347,44440,14.0,92.4,83.5,11.6,7.6,4.9
14348,44441,3.1,87.4,81.3,9.1,12.6,3.0
14349,44442,10.3,90.6,84.4,7.6,9.4,3.3
14350,44443,17.4,90.5,72.2,21.3,9.5,14.3
14351,44444,12.6,88.2,84.1,4.7,11.8,4.3
14352,44445,14.5,93.2,86.5,11.8,6.8,6.4
14353,44446,18.7,82.7,75.5,9.7,17.3,4.0
14354,44449,8.5,74.0,70.4,3.6,26.0,5.1
14355,44450,8.4,74.3,74.3,0.0,25.7,3.2
14356,44451,6.4,88.0,84.7,5.9,12.0,2.4
14357,44452,10.6,92.7,91.3,2.6,7.3,8.2
14358,44454,15.0,89.1,80.4,8.7,10.9,11.6
14359,45767,20.5,88.4,82.3,7.6,11.6,6.8
14360,45768,1.6,86.7,81.0,5.8,13.3,7.1
14361,45769,26.3,81.9,72.0,12.9,18.1,4.6
14362,45770,32.6,93.0,81.1,18.2,7.0,23.2
14363,45771,21.8,81.6,71.6,11.5,18.4,7.2
14364,45772,27.5,89.0,78.3,10.7,11.0,14.4
14365,45773,0.0,52.8,52.8,0.0,47.2,73.6
14366,45775,15.4,79.1,74.2,8.0,20.9,9.5
14367,45776,12.6,86.6,83.0,6.9,13.4,20.4
14368,45778,17.7,94.6,94.6,0.0,5.4,5.8
14369,45779,20.8,81.8,63.6,18.2,18.2,7.6
14370,45780,29.1,84.1,70.3,13.8,15.9,10.7
14371,45782,36.3,77.4,69.8,11.3,22.6,18.6
14372,45784,17.9,78.6,72.4,6.9,21.4,10.6
14373,45786,4.3,81.3,79.0,3.4,18.7,1.9
14374,45787,0.0,100.0,100.0,52.6,0.0,100.0
14375,45788,6.4,100.0,100.0,1.4,0.0,11.4
14376,45789,0.0,100.0,100.0,0.0,0.0,71.2
14377,45801,27.7,80.0,69.8,12.4,20.0,3.5
14378,45804,31.7,78.5,64.3,18.9,21.5,4.6
14379,45805,17.4,85.5,78.2,9.2,14.5,2.8
14380,45806,10.1,87.5,84.6,5.7,12.5,2.4
14381,45807,3.9,88.8,86.6,3.7,11.2,1.4
14382,45808,10.1,82.8,75.5,14.1,17.2,6.4
14383,45809,15.6,100.0,89.6,10.4,0.0,53.8
14384,45810,10.8,89.1,84.8,6.2,10.9,3.8
14385,45812,11.7,82.0,76.1,8.7,18.0,7.7
14386,45813,10.2,90.8,86.5,6.3,9.2,3.3
14387,45814,6.3,87.1,85.1,5.6,12.9,3.8
14388,45816,5.2,78.7,78.7,0.6,21.3,4.2
14389,45817,6.5,91.4,87.8,3.6,8.6,3.5
14390,45819,16.8,80.4,72.3,8.0,19.6,12.4
14391,45820,7.6,83.2,73.9,9.3,16.8,8.6
14392,45821,7.4,94.4,88.4,6.2,5.6,6.8
14393,45822,11.7,88.8,85.5,4.5,11.2,2.5
14394,45826,1.3,96.1,90.0,6.7,3.9,8.5
14395,45827,8.3,93.5,93.4,0.1,6.5,4.0
14396,45828,5.0,93.0,90.9,5.4,7.0,1.2
14397,45830,6.5,93.5,91.4,6.0,6.5,1.9
14398,45831,5.8,90.2,86.6,4.5,9.8,1.9
14399,45832,10.9,88.8,82.3,9.4,11.2,4.3
14400,45833,9.0,91.6,89.9,4.6,8.4,2.4
14401,45835,2.2,96.6,96.6,0.0,3.4,20.2
14402,45836,13.3,88.0,83.9,11.9,12.0,5.5
14403,45838,18.2,92.3,92.3,15.4,7.7,36.5
14404,45840,11.6,87.4,82.4,6.8,12.6,1.9
14405,45841,3.2,90.5,85.1,5.6,9.5,12.1
14406,45843,8.1,89.1,84.2,5.6,10.9,2.4
14407,45844,5.3,96.3,93.9,4.8,3.7,1.7
14408,45845,0.3,96.2,95.6,1.8,3.8,1.8
14409,45846,1.6,92.2,89.5,4.8,7.8,0.8
14410,45849,25.4,79.1,71.1,15.2,20.9,6.9
14411,45850,11.9,94.5,90.7,5.4,5.5,6.1
14412,45851,3.2,96.8,96.8,0.0,3.2,10.7
14413,45853,0.0,98.5,98.2,0.3,1.5,7.2
14414,45854,14.9,74.0,69.0,5.0,26.0,8.3
14415,45855,15.8,95.7,84.8,13.0,4.3,18.0
14416,45856,7.8,92.0,88.1,4.5,8.0,3.2
14417,45858,14.4,90.1,84.0,10.1,9.9,7.7
14418,45859,29.5,62.0,43.9,19.9,38.0,14.4
14419,45860,2.7,99.2,99.2,1.2,0.8,5.7
14420,45861,32.8,93.0,90.7,27.9,7.0,32.0
14421,45862,9.5,96.2,89.0,9.4,3.8,8.1
14422,45863,7.3,95.4,88.9,12.4,4.6,4.0
14423,45864,4.4,88.1,88.1,0.0,11.9,5.7
14424,45865,1.6,93.3,92.1,1.2,6.7,3.1
14425,45866,6.1,91.0,86.5,10.1,9.0,7.2
14426,45867,4.3,92.1,88.5,4.0,7.9,7.7
14427,45868,10.4,92.9,91.3,1.7,7.1,4.5
14428,45869,3.4,94.8,94.0,1.8,5.2,2.0
14429,45870,10.9,80.0,80.0,0.0,20.0,44.5
14430,45871,2.3,94.2,92.0,3.9,5.8,3.0
14431,45872,10.3,83.8,76.9,11.0,16.2,4.7
14432,45873,15.5,88.7,83.2,6.9,11.3,5.1
14433,45874,13.3,86.0,78.7,8.6,14.0,3.3
14434,45875,6.5,95.0,91.8,6.4,5.0,1.5
14435,45876,2.7,100.0,100.0,0.5,0.0,1.2
14436,45877,6.6,94.1,91.9,2.5,5.9,5.4
14437,45879,18.3,89.6,76.9,17.1,10.4,4.2
14438,45880,8.6,97.3,93.0,6.7,2.7,5.4
14439,45881,6.8,90.3,86.5,4.2,9.7,6.4
14440,45882,8.5,89.2,83.8,6.8,10.8,3.2
14441,45883,5.4,90.0,88.9,2.3,10.0,0.8
14442,45884,0.0,100.0,100.0,0.0,0.0,31.7
14443,45885,13.6,84.6,79.8,5.6,15.4,2.8
14444,45886,11.1,96.8,95.0,5.9,3.2,10.3
14445,45887,11.1,91.7,86.7,7.4,8.3,3.1
14446,45888,9.6,96.6,96.6,0.0,3.4,9.6
14447,45889,1.9,90.8,81.4,9.4,9.2,0.8
14448,45890,4.0,90.4,90.4,0.0,9.6,2.5
14449,45891,12.0,87.3,81.1,7.8,12.7,2.6
14450,45894,26.0,92.4,85.7,8.1,7.6,9.8
14451,45895,8.3,91.6,88.7,6.6,8.4,2.0
14452,45896,9.8,92.0,87.2,6.2,8.0,4.9
14453,45897,0.0,100.0,100.0,0.0,0.0,36.9
14454,45898,2.1,88.3,84.8,6.4,11.7,6.1
14455,45899,13.8,68.9,68.9,0.0,31.1,18.1
14456,46001,11.3,83.9,81.7,5.1,16.1,4.5
14457,46011,8.4,85.9,82.5,5.3,14.1,2.5
14458,46012,11.8,85.4,81.4,6.6,14.6,2.6
14459,46013,19.6,79.0,72.1,9.9,21.0,4.0
14460,46016,40.5,61.5,50.8,14.6,38.5,4.6
14461,46017,8.9,85.3,80.9,6.7,14.7,3.7
14462,46030,6.8,78.5,76.7,4.3,21.5,9.6
14463,46031,4.1,82.5,81.6,1.9,17.5,2.4
14464,46032,2.0,93.5,92.6,2.2,6.5,1.3
14465,46033,1.6,96.5,96.3,1.3,3.5,0.7
14466,46034,2.7,78.1,76.5,4.2,21.9,2.8
14467,46035,11.4,86.8,83.1,4.1,13.2,5.5
14468,46036,18.4,79.7,75.6,6.6,20.3,3.9
14469,46037,1.5,92.6,92.3,0.6,7.4,1.4
14470,46038,3.7,92.3,91.3,1.6,7.7,1.1
14471,46039,0.0,95.7,95.7,0.0,4.3,7.7
14472,46040,5.7,92.5,89.7,3.8,7.5,4.2
14473,46041,14.6,80.9,77.1,4.9,19.1,2.4
14474,46044,4.7,80.8,77.3,5.3,19.2,3.4
14475,46045,0.0,100.0,100.0,0.0,0.0,43.0
14476,46047,42.0,48.3,48.3,0.0,51.7,58.0
14477,46048,4.9,85.4,85.4,1.1,14.6,4.3
14478,46049,10.8,91.3,84.4,8.3,8.7,3.6
14479,46050,7.8,86.0,85.6,4.2,14.0,4.9
14480,46051,3.4,90.9,90.5,0.7,9.1,4.0
14481,46052,10.4,83.5,80.1,5.6,16.5,3.0
14482,46055,1.9,91.1,91.1,0.2,8.9,3.6
14483,46056,7.6,87.6,82.7,6.5,12.4,6.4
14484,46057,6.5,86.5,85.2,2.4,13.5,1.5
14485,46058,7.3,84.8,82.2,3.7,15.2,9.5
14486,46060,7.9,87.3,85.9,2.7,12.7,1.6
14487,46062,4.6,91.1,90.0,2.6,8.9,1.2
14488,46063,27.7,68.4,62.5,6.6,31.6,9.9
14489,46064,4.0,87.9,85.2,5.4,12.1,2.1
14490,46065,4.7,85.2,83.5,2.3,14.8,4.3
14491,46068,1.6,83.8,83.8,0.5,16.2,1.2
14492,46069,9.3,83.7,82.0,2.7,16.3,4.0
14493,46070,5.3,88.3,84.5,5.7,11.7,3.5
14494,46071,11.1,86.6,83.3,6.7,13.4,2.3
14495,46072,9.5,84.9,83.7,3.8,15.1,3.3
14496,46074,5.0,94.8,94.5,1.9,5.2,2.6
14497,46075,4.1,85.4,83.6,2.9,14.6,6.2
14498,46076,7.0,64.6,54.6,11.3,35.4,5.8
14499,46077,0.8,95.4,94.3,1.7,4.6,0.7
14500,46103,11.6,91.7,91.7,7.3,8.3,13.8
14501,46104,2.2,94.4,94.4,0.0,5.6,4.5
14502,46105,3.9,77.3,76.3,4.0,22.7,3.5
14503,46106,7.6,87.5,87.5,0.8,12.5,5.5
14504,46107,13.4,84.3,77.5,10.7,15.7,4.6
14505,46110,0.0,70.6,70.6,0.0,29.4,27.7
14506,46111,30.8,77.4,75.2,3.6,22.6,14.3
14507,46112,3.6,92.5,91.3,2.5,7.5,1.2
14508,46113,6.3,87.1,85.3,3.1,12.9,2.1
14509,46115,18.9,85.6,82.8,3.9,14.4,10.3
14510,46117,6.1,94.4,94.4,0.0,5.6,21.1
14511,46118,8.1,85.0,83.7,7.1,15.0,5.2
14512,46120,6.9,85.2,81.5,5.8,14.8,3.1
14513,46121,7.3,91.1,89.1,2.4,8.9,4.6
14514,46122,5.9,88.7,85.7,6.4,11.3,3.7
14515,46123,4.0,93.2,92.5,2.0,6.8,1.5
14516,46124,19.5,79.8,74.5,6.9,20.2,5.3
14517,46125,0.0,100.0,100.0,0.0,0.0,85.9
14518,46126,8.4,92.1,91.9,0.4,7.9,3.7
14519,46127,0.0,78.9,78.9,0.0,21.1,8.7
14520,46128,14.6,87.6,85.4,4.4,12.4,7.0
14521,46130,11.6,88.0,88.0,1.5,12.0,9.0
14522,46131,11.0,86.2,83.7,3.9,13.8,2.4
14523,46133,15.7,81.9,76.9,6.6,18.1,9.7
14524,46135,11.0,85.6,81.5,5.2,14.4,2.7
14525,46140,8.3,88.4,85.9,4.4,11.6,1.5
14526,46142,7.1,87.2,84.6,3.9,12.8,2.1
14527,46143,8.5,88.6,84.6,5.3,11.4,2.1
14528,46144,0.0,74.2,74.2,0.0,25.8,42.5
14529,46146,0.0,100.0,100.0,0.0,0.0,52.9
14530,46147,5.0,89.6,88.5,1.9,10.4,3.4
14531,46148,8.7,87.4,84.0,4.6,12.6,4.3
14532,46149,6.6,92.6,92.2,0.7,7.4,2.8
14533,46150,0.0,100.0,97.9,9.6,0.0,5.6
14534,46151,15.9,83.7,78.4,6.5,16.3,2.3
14535,46155,0.0,92.9,92.9,0.0,7.1,42.5
14536,46156,27.5,84.8,78.1,6.7,15.2,12.3
14537,46157,5.6,95.6,90.1,8.2,4.4,2.9
14538,46158,10.7,86.8,85.2,3.6,13.2,1.9
14539,46160,15.0,82.8,80.6,4.2,17.2,5.4
14540,46161,6.2,84.1,83.5,2.8,15.9,3.2
14541,46162,24.3,78.0,78.0,0.0,22.0,19.5
14542,46163,5.5,93.4,92.0,2.8,6.6,1.3
14543,46164,7.8,86.1,84.3,2.3,13.9,3.3
14544,46165,2.6,90.0,89.7,0.3,10.0,5.1
14545,46166,18.0,76.1,73.6,3.3,23.9,8.6
14546,46167,3.9,92.9,92.3,2.7,7.1,2.1
14547,46168,4.5,89.8,87.6,3.8,10.2,2.0
14548,46171,10.7,80.9,73.8,7.1,19.1,2.4
14549,46172,14.2,86.1,83.7,4.3,13.9,4.8
14550,46173,12.6,81.1,78.2,4.6,18.9,3.3
14551,46175,19.2,73.9,73.1,2.1,26.1,6.5
14552,46176,15.0,81.9,77.9,5.4,18.1,2.7
14553,46180,10.4,79.8,75.6,5.8,20.2,8.9
14554,46181,4.3,90.6,87.8,3.0,9.4,3.4
14555,46182,6.0,87.4,85.5,4.5,12.6,3.1
14556,46183,0.0,100.0,100.0,0.0,0.0,41.6
14557,46184,5.3,88.4,84.1,4.8,11.6,2.7
14558,46186,1.9,87.1,85.5,4.4,12.9,10.3
14559,46201,32.7,67.2,54.3,15.4,32.8,3.6
14560,46202,13.1,83.3,79.7,5.8,16.7,4.9
14561,46203,29.2,74.9,64.7,11.8,25.1,3.4
14562,46204,11.5,78.4,75.5,3.8,21.6,14.7
14563,46205,24.4,76.9,68.8,11.2,23.1,3.2
14564,46208,24.4,81.2,74.3,8.9,18.8,4.0
14565,46214,13.5,80.8,74.8,8.4,19.2,2.9
14566,46216,8.7,70.1,68.0,6.1,29.9,3.7
14567,46217,5.1,87.8,84.8,4.6,12.2,2.9
14568,46218,33.8,64.3,50.7,16.0,35.7,3.5
14569,46219,16.6,81.4,75.3,9.1,18.6,2.2
14570,46220,4.4,88.1,85.9,3.0,11.9,1.4
14571,46221,16.6,80.5,71.8,11.3,19.5,2.7
14572,46222,28.6,62.9,50.8,14.2,37.1,3.4
14573,46224,21.2,66.4,55.3,13.2,33.6,4.1
14574,46225,31.9,61.2,50.0,13.9,38.8,6.4
14575,46226,26.1,72.0,63.6,11.1,28.0,3.4
14576,46227,17.5,76.9,69.2,9.7,23.1,1.9
14577,46228,9.3,88.2,84.7,6.6,11.8,2.7
14578,46229,18.7,86.2,80.1,8.1,13.8,3.5
14579,46231,10.1,81.1,76.3,7.4,18.9,5.0
14580,46234,7.1,89.6,87.9,2.8,10.4,1.0
14581,46235,27.5,75.6,66.4,12.4,24.4,4.0
14582,46236,5.2,89.3,87.2,4.6,10.7,1.7
14583,46237,10.5,89.1,85.1,6.6,10.9,1.7
14584,46239,8.4,92.1,88.1,5.4,7.9,2.5
14585,46240,6.8,85.1,82.1,4.3,14.9,3.6
14586,46241,25.0,74.5,62.5,14.6,25.5,3.1
14587,46250,5.0,86.4,83.1,4.2,13.6,3.0
14588,46254,20.0,79.7,70.7,10.6,20.3,3.3
14589,46256,6.2,88.7,86.4,3.6,11.3,2.3
14590,46259,2.5,95.8,94.6,4.4,4.2,1.2
14591,46260,12.4,77.4,71.6,8.2,22.6,3.0
14592,46268,13.0,80.6,74.7,6.8,19.4,3.4
14593,46278,3.9,89.3,88.3,1.3,10.7,3.1
14594,46280,6.8,81.7,80.0,2.1,18.3,3.3
14595,46290,0.0,100.0,88.8,11.2,0.0,24.7
14596,46301,0.7,94.3,94.3,1.0,5.7,17.3
14597,46303,8.8,87.3,82.9,5.8,12.7,2.1
14598,46304,6.9,90.6,89.4,3.4,9.4,2.3
14599,46307,4.2,89.5,87.6,3.0,10.5,0.9
14600,46310,9.2,85.7,82.8,5.2,14.3,2.5
14601,46311,2.8,93.5,92.5,2.4,6.5,1.8
14602,46312,40.6,72.4,62.2,11.9,27.6,3.2
14603,46319,12.5,85.6,81.9,5.8,14.4,2.9
14604,46320,35.2,63.8,52.7,12.6,36.2,4.3
14605,46321,3.0,90.9,89.5,2.4,9.1,2.4
14606,46322,6.3,89.0,87.8,2.8,11.0,1.3
14607,46323,12.5,81.2,75.9,6.8,18.8,2.9
14608,46324,20.1,79.9,74.1,8.8,20.1,3.4
14609,46327,22.6,64.2,56.0,8.5,35.8,7.2
14610,46340,4.1,93.1,93.1,0.0,6.9,11.7
14611,46341,6.9,85.0,83.6,3.6,15.0,4.2
14612,46342,10.4,85.3,82.2,4.5,14.7,2.4
14613,46345,22.0,78.0,78.0,6.7,22.0,13.2
14614,46346,21.7,75.7,74.0,5.2,24.3,6.2
14615,46347,2.1,90.8,88.2,3.7,9.2,2.4
14616,46348,4.6,86.2,84.5,2.1,13.8,3.8
14617,46349,11.8,83.3,81.6,1.7,16.7,5.0
14618,46350,12.0,84.5,80.7,5.4,15.5,2.0
14619,46356,6.8,85.1,82.1,4.8,14.9,2.7
14620,46360,19.5,80.8,74.4,8.5,19.2,2.6
14621,46365,10.6,85.0,85.0,2.7,15.0,18.9
14622,46366,18.3,83.9,78.0,7.7,16.1,5.4
14623,46368,12.9,84.5,81.0,5.7,15.5,2.4
14624,46371,7.6,91.8,91.8,1.9,8.2,6.9
14625,46373,1.0,94.5,93.9,1.4,5.5,2.2
14626,46374,8.3,89.6,70.4,19.2,10.4,14.6
14627,46375,2.2,88.1,87.3,2.4,11.9,2.0
14628,46376,10.8,72.6,70.4,2.2,27.4,15.3
14629,46377,35.1,75.1,69.4,5.7,24.9,23.4
14630,46379,34.5,100.0,100.0,0.0,0.0,57.9
14631,46381,0.0,94.7,94.7,0.0,5.3,33.3
14632,46382,2.1,86.7,86.7,1.6,13.3,4.4
14633,46383,8.7,85.9,82.6,4.9,14.1,2.4
