Zipcode,MedianIncome
ZCTA5 03071,87359.00
ZCTA5 03076,66198.00
ZCTA5 03077,78395.00
ZCTA5 03079,78542.00
ZCTA5 03082,64948.00
ZCTA5 03084,71841.00
ZCTA5 03086,111982.00
ZCTA5 03087,30381.00
ZCTA5 03101,49127.00
ZCTA5 03102,51106.00
ZCTA5 03103,63577.00
ZCTA5 03104,82597.00
ZCTA5 03106,82266.00
ZCTA5 03109,123423.00
ZCTA5 03110,73750.00
ZCTA5 03215,66513.00
ZCTA5 03216,41658.00
ZCTA5 03217,86071.00
ZCTA5 03218,65352.00
ZCTA5 03220,60076.00
ZCTA5 03221,50816.00
ZCTA5 03222,54367.00
ZCTA5 03223,86797.00
ZCTA5 03224,65221.00
ZCTA5 03225,70278.00
ZCTA5 03226,60089.00
ZCTA5 03227,87545.00
ZCTA5 03229,59063.00
ZCTA5 03230,78553.00
ZCTA5 03231,107955.00
ZCTA5 03233,71747.00
ZCTA5 03234,42831.00
ZCTA5 03235,72959.00
ZCTA5 03237,50833.00
ZCTA5 03238,45958.00
ZCTA5 03240,51875.00
ZCTA5 03241,65867.00
ZCTA5 03242,60250.00
ZCTA5 03243,57604.00
ZCTA5 03244,66050.00
ZCTA5 03245,49960.00
ZCTA5 03246,67440.00
ZCTA5 03249,41548.00
ZCTA5 03251,56484.00
ZCTA5 03253,77007.00
ZCTA5 03254,64375.00
ZCTA5 03255,69292.00
ZCTA5 03256,67404.00
ZCTA5 03257,76192.00
ZCTA5 03258,57250.00
ZCTA5 03259,75089.00
ZCTA5 03260,71379.00
ZCTA5 03261,50714.00
ZCTA5 03262,48672.00
ZCTA5 03263,40269.00
ZCTA5 03264,52232.00
ZCTA5 03266,66833.00
ZCTA5 03268,68555.00
ZCTA5 03269,59375.00
ZCTA5 03273,61600.00
ZCTA5 03275,58634.00
ZCTA5 03276,71000.00
ZCTA5 03278,41923.00
ZCTA5 03279,59375.00
ZCTA5 03280,88871.00
ZCTA5 03281,48125.00
ZCTA5 03282,75000.00
ZCTA5 03284,57284.00
ZCTA5 03285,66111.00
ZCTA5 03287,84953.00
ZCTA5 03290,
ZCTA5 03291,34643.00
ZCTA5 03293,52334.00
ZCTA5 03301,59592.00
ZCTA5 03303,105266.00
ZCTA5 03304,68503.00
ZCTA5 03307,53576.00
ZCTA5 03431,63618.00
ZCTA5 03440,88413.00
ZCTA5 03441,66125.00
ZCTA5 03442,69450.00
ZCTA5 03443,62500.00
ZCTA5 03444,48056.00
ZCTA5 03445,55096.00
ZCTA5 03446,56161.00
ZCTA5 03447,46429.00
ZCTA5 03448,82917.00
ZCTA5 03449,62115.00
ZCTA5 04856,49423.00
ZCTA5 04858,52500.00
ZCTA5 04859,51375.00
ZCTA5 04860,47625.00
ZCTA5 04861,50750.00
ZCTA5 04862,62500.00
ZCTA5 04863,60000.00
ZCTA5 04864,36278.00
ZCTA5 04901,42262.00
ZCTA5 04910,28450.00
ZCTA5 04911,39444.00
ZCTA5 04912,34663.00
ZCTA5 04915,69524.00
ZCTA5 04917,30054.00
ZCTA5 04918,31414.00
ZCTA5 04920,33750.00
ZCTA5 04921,29028.00
ZCTA5 04922,34063.00
ZCTA5 04923,46328.00
ZCTA5 04924,44500.00
ZCTA5 04925,
ZCTA5 04926,44375.00
ZCTA5 04927,43500.00
ZCTA5 04928,41406.00
ZCTA5 04929,37986.00
ZCTA5 04930,48188.00
ZCTA5 04932,
ZCTA5 04933,41071.00
ZCTA5 04936,46467.00
ZCTA5 04937,38215.00
ZCTA5 04938,36250.00
ZCTA5 04939,
ZCTA5 04940,39491.00
ZCTA5 04941,29271.00
ZCTA5 04942,31563.00
ZCTA5 04943,
ZCTA5 04944,40313.00
ZCTA5 04945,51875.00
ZCTA5 04947,33203.00
ZCTA5 04949,37675.00
ZCTA5 04950,34886.00
ZCTA5 04951,45938.00
ZCTA5 04952,37336.00
ZCTA5 04953,43508.00
ZCTA5 04955,32750.00
ZCTA5 04956,45556.00
ZCTA5 04957,38566.00
ZCTA5 04958,37212.00
ZCTA5 04961,22500.00
ZCTA5 04962,56912.00
ZCTA5 04963,43750.00
ZCTA5 04964,40804.00
ZCTA5 04965,45417.00
ZCTA5 04966,55577.00
ZCTA5 04967,50952.00
ZCTA5 04969,47381.00
ZCTA5 04970,50156.00
ZCTA5 04971,45474.00
ZCTA5 04973,33556.00
ZCTA5 04974,
ZCTA5 04975,34632.00
ZCTA5 04976,55938.00
ZCTA5 04978,40110.00
ZCTA5 04979,50568.00
ZCTA5 04981,44583.00
ZCTA5 04982,34237.00
ZCTA5 04983,40583.00
ZCTA5 04984,60833.00
ZCTA5 04985,39632.00
ZCTA5 04986,31705.00
ZCTA5 04987,46750.00
ZCTA5 04988,50603.00
ZCTA5 04989,7075.00
ZCTA5 04992,57200.00
ZCTA5 05001,58938.00
ZCTA5 05031,54931.00
ZCTA5 05032,45568.00
ZCTA5 05033,96806.00
ZCTA5 05034,51250.00
ZCTA5 05035,63077.00
ZCTA5 05036,73088.00
ZCTA5 05037,58542.00
ZCTA5 05038,60500.00
ZCTA5 05039,59211.00
ZCTA5 05040,46250.00
ZCTA5 05041,46477.00
ZCTA5 05042,51786.00
ZCTA5 05043,66176.00
ZCTA5 05045,47112.00
ZCTA5 05046,51175.00
ZCTA5 05048,47625.00
ZCTA5 05050,48478.00
ZCTA5 05051,51466.00
ZCTA5 05052,83250.00
ZCTA5 05053,87031.00
ZCTA5 05055,57692.00
ZCTA5 05056,44792.00
ZCTA5 05058,57365.00
ZCTA5 05059,46522.00
ZCTA5 05060,65045.00
ZCTA5 05061,59375.00
ZCTA5 05062,59000.00
ZCTA5 05065,68409.00
ZCTA5 05067,39755.00
ZCTA5 05068,60769.00
ZCTA5 05069,59464.00
ZCTA5 05070,102250.00
ZCTA5 05071,53571.00
ZCTA5 05072,98182.00
ZCTA5 05075,61250.00
ZCTA5 05076,61438.00
ZCTA5 05077,47462.00
ZCTA5 05079,32434.00
ZCTA5 05081,26389.00
ZCTA5 05083,56134.00
ZCTA5 05084,44940.00
ZCTA5 05086,48463.00
ZCTA5 05089,74615.00
ZCTA5 05091,35331.00
ZCTA5 05101,16786.00
ZCTA5 05141,50250.00
ZCTA5 05142,49265.00
ZCTA5 05143,47614.00
ZCTA5 05146,57742.00
ZCTA5 05148,45000.00
ZCTA5 05149,27016.00
ZCTA5 05150,43393.00
ZCTA5 05151,57333.00
ZCTA5 05152,49408.00
ZCTA5 05153,41094.00
ZCTA5 05154,42448.00
ZCTA5 05155,48085.00
ZCTA5 05156,49063.00
ZCTA5 05158,63333.00
ZCTA5 05161,37076.00
ZCTA5 05201,54365.00
ZCTA5 05250,70966.00
ZCTA5 05251,48000.00
ZCTA5 05252,76458.00
ZCTA5 05253,130000.00
ZCTA5 05254,44497.00
ZCTA5 05255,48750.00
ZCTA5 05257,59176.00
ZCTA5 05260,59091.00
ZCTA5 05261,62727.00
ZCTA5 05262,50873.00
ZCTA5 05301,54375.00
ZCTA5 05340,58417.00
ZCTA5 05341,47813.00
ZCTA5 05342,55074.00
ZCTA5 05343,54397.00
ZCTA5 05345,56942.00
ZCTA5 05346,39000.00
ZCTA5 05350,59000.00
ZCTA5 05352,52500.00
ZCTA5 05353,60385.00
ZCTA5 05354,39000.00
ZCTA5 05355,37981.00
ZCTA5 05356,46875.00
ZCTA5 05358,50313.00
ZCTA5 05359,58125.00
ZCTA5 05360,52596.00
ZCTA5 05361,95781.00
ZCTA5 05362,63077.00
ZCTA5 05363,37708.00
ZCTA5 05401,68629.00
ZCTA5 05403,44020.00
ZCTA5 05404,
ZCTA5 05405,64902.00
ZCTA5 05408,
ZCTA5 05439,55733.00
ZCTA5 05440,61944.00
ZCTA5 05441,61250.00
ZCTA5 05442,59360.00
ZCTA5 05443,67500.00
ZCTA5 05444,111667.00
ZCTA5 05445,69297.00
ZCTA5 05446,32250.00
ZCTA5 05447,66250.00
ZCTA5 05448,54932.00
ZCTA5 05450,73681.00
ZCTA5 05452,71705.00
ZCTA5 05454,69125.00
ZCTA5 05455,59808.00
ZCTA5 05456,53950.00
ZCTA5 05457,61123.00
ZCTA5 05458,44279.00
ZCTA5 05459,61436.00
ZCTA5 05461,74118.00
ZCTA5 05462,52083.00
ZCTA5 05463,61250.00
ZCTA5 05464,93768.00
ZCTA5 05465,66404.00
ZCTA5 05468,49250.00
ZCTA5 05471,69792.00
ZCTA5 05472,75455.00
ZCTA5 05473,68750.00
ZCTA5 05474,43750.00
ZCTA5 05476,74673.00
ZCTA5 05477,53665.00
ZCTA5 05478,
ZCTA5 05481,96528.00
ZCTA5 05482,64018.00
ZCTA5 05483,37404.00
ZCTA5 05485,73013.00
ZCTA5 05486,62557.00
ZCTA5 05487,53548.00
ZCTA5 05488,89583.00
ZCTA5 05489,58226.00
ZCTA5 05491,54583.00
ZCTA5 05492,87969.00
ZCTA5 05494,74778.00
ZCTA5 05495,62052.00
ZCTA5 05602,51375.00
ZCTA5 05640,50130.00
ZCTA5 05641,42222.00
ZCTA5 05647,62813.00
ZCTA5 05648,70833.00
ZCTA5 05649,61771.00
ZCTA5 05650,64375.00
ZCTA5 05651,53611.00
ZCTA5 05652,40333.00
ZCTA5 05653,44896.00
ZCTA5 05654,44309.00
ZCTA5 05655,35370.00
ZCTA5 05656,96250.00
ZCTA5 05657,45588.00
ZCTA5 05658,78261.00
ZCTA5 05660,45229.00
ZCTA5 05661,70229.00
ZCTA5 05663,
ZCTA5 05664,60000.00
ZCTA5 05667,41845.00
ZCTA5 05669,66479.00
ZCTA5 05672,75602.00
ZCTA5 05673,62961.00
ZCTA5 05674,53654.00
ZCTA5 05675,60000.00
ZCTA5 05676,67009.00
ZCTA5 05677,66719.00
ZCTA5 05678,49722.00
ZCTA5 05679,50161.00
ZCTA5 05680,70313.00
ZCTA5 05681,53036.00
ZCTA5 05682,41159.00
ZCTA5 05701,57813.00
ZCTA5 05730,48875.00
ZCTA5 05732,54107.00
ZCTA5 05733,60833.00
ZCTA5 05734,63365.00
ZCTA5 05735,52031.00
ZCTA5 05736,58182.00
ZCTA5 05737,66612.00
ZCTA5 05738,57540.00
ZCTA5 05739,
ZCTA5 05740,45521.00
ZCTA5 05742,46488.00
ZCTA5 05743,65608.00
ZCTA5 05744,58250.00
ZCTA5 05747,38250.00
ZCTA5 05748,59219.00
ZCTA5 05751,58150.00
ZCTA5 05753,51304.00
ZCTA5 05757,53958.00
ZCTA5 05758,52882.00
ZCTA5 05759,56406.00
ZCTA5 05760,47031.00
ZCTA5 05761,67656.00
ZCTA5 05762,54094.00
ZCTA5 05763,43214.00
ZCTA5 05764,50074.00
ZCTA5 05765,56705.00
ZCTA5 05766,48750.00
ZCTA5 05767,54167.00
ZCTA5 05769,69875.00
ZCTA5 05770,53750.00
ZCTA5 05772,50977.00
ZCTA5 05773,42583.00
ZCTA5 05774,41528.00
ZCTA5 05775,49219.00
ZCTA5 05776,49720.00
ZCTA5 05777,55750.00
ZCTA5 05778,45200.00
ZCTA5 05819,39514.00
ZCTA5 05820,62102.00
ZCTA5 05821,33750.00
ZCTA5 05822,37115.00
ZCTA5 05824,36563.00
ZCTA5 05825,50208.00
ZCTA5 05826,39531.00
ZCTA5 05827,54115.00
ZCTA5 05828,37896.00
ZCTA5 05829,43698.00
ZCTA5 05830,59375.00
ZCTA5 05832,35000.00
ZCTA5 05833,49545.00
ZCTA5 05836,40231.00
ZCTA5 05837,44559.00
ZCTA5 05839,59464.00
ZCTA5 05841,46667.00
ZCTA5 05842,39875.00
ZCTA5 05843,40962.00
ZCTA5 05845,28182.00
ZCTA5 05846,46875.00
ZCTA5 05847,
ZCTA5 05850,38810.00
ZCTA5 05851,47667.00
ZCTA5 05853,39773.00
ZCTA5 05855,46736.00
ZCTA5 05857,43125.00
ZCTA5 05858,40300.00
ZCTA5 05859,44150.00
ZCTA5 05860,49861.00
ZCTA5 05862,44643.00
ZCTA5 05866,35658.00
ZCTA5 05867,34306.00
ZCTA5 05868,46587.00
ZCTA5 05871,40329.00
ZCTA5 05872,63295.00
ZCTA5 05873,70893.00
ZCTA5 05874,58636.00
ZCTA5 05875,41250.00
ZCTA5 05901,33333.00
ZCTA5 05902,40435.00
ZCTA5 05903,18750.00
ZCTA5 05904,36563.00
ZCTA5 05905,37727.00
ZCTA5 05906,31667.00
ZCTA5 05907,115745.00
ZCTA5 06001,73519.00
ZCTA5 06002,60222.00
ZCTA5 06010,108922.00
ZCTA5 06013,76083.00
ZCTA5 06016,60556.00
ZCTA5 06018,89890.00
ZCTA5 06019,
ZCTA5 06020,77917.00
ZCTA5 06021,34545.00
ZCTA5 06022,78194.00
ZCTA5 06023,63816.00
ZCTA5 06024,71406.00
ZCTA5 06026,89071.00
ZCTA5 06027,84598.00
ZCTA5 06029,86528.00
ZCTA5 06031,95846.00
ZCTA5 06032,104708.00
ZCTA5 06033,91250.00
ZCTA5 06035,88107.00
ZCTA5 06037,70602.00
ZCTA5 06039,60834.00
ZCTA5 06040,70190.00
ZCTA5 06042,88625.00
ZCTA5 06043,30742.00
ZCTA5 06051,60063.00
ZCTA5 06052,46781.00
ZCTA5 06053,84191.00
ZCTA5 06057,74375.00
ZCTA5 06058,
ZCTA5 06059,126065.00
ZCTA5 06060,14661.00
ZCTA5 06061,55506.00
ZCTA5 06062,77261.00
ZCTA5 06063,99762.00
ZCTA5 06065,60556.00
ZCTA5 06066,75442.00
ZCTA5 06067,74609.00
ZCTA5 06068,72708.00
ZCTA5 06069,112153.00
ZCTA5 06070,95324.00
ZCTA5 06071,132619.00
ZCTA5 06073,94217.00
ZCTA5 06074,65000.00
ZCTA5 06076,93339.00
ZCTA5 06078,46492.00
ZCTA5 06081,68162.00
ZCTA5 06082,107091.00
ZCTA5 06084,91111.00
ZCTA5 06085,67559.00
ZCTA5 06088,107734.00
ZCTA5 06089,104766.00
ZCTA5 06090,88889.00
ZCTA5 06091,154276.00
ZCTA5 06092,100446.00
ZCTA5 06093,79168.00
ZCTA5 06095,67222.00
ZCTA5 06096,61237.00
ZCTA5 06098,97292.00
ZCTA5 06103,29400.00
ZCTA5 06105,26956.00
ZCTA5 06106,109276.00
ZCTA5 06107,43592.00
ZCTA5 06108,78008.00
ZCTA5 06109,60210.00
ZCTA5 06110,79008.00
ZCTA5 06111,32708.00
ZCTA5 06112,31399.00
ZCTA5 06114,114907.00
ZCTA5 06117,55434.00
ZCTA5 06118,72205.00
ZCTA5 06119,20434.00
ZCTA5 06120,
ZCTA5 06160,31958.00
ZCTA5 06226,108387.00
ZCTA5 06231,97426.00
ZCTA5 06232,59369.00
ZCTA5 06234,81094.00
ZCTA5 06235,93953.00
ZCTA5 06237,92663.00
ZCTA5 06238,46653.00
ZCTA5 06239,75902.00
ZCTA5 06241,72228.00
ZCTA5 06242,
ZCTA5 06243,73265.00
ZCTA5 06247,101118.00
ZCTA5 06248,90149.00
ZCTA5 06249,79870.00
ZCTA5 06250,93636.00
ZCTA5 06254,69135.00
ZCTA5 06255,54127.00
ZCTA5 06256,90903.00
ZCTA5 06259,46443.00
ZCTA5 06260,33382.00
ZCTA5 06262,39091.00
ZCTA5 06263,67500.00
ZCTA5 06264,58409.00
ZCTA5 06266,54105.00
ZCTA5 06268,
ZCTA5 06269,73350.00
ZCTA5 06277,77000.00
ZCTA5 06278,73384.00
ZCTA5 06279,78245.00
ZCTA5 06280,72276.00
ZCTA5 06281,56250.00
ZCTA5 06282,41345.00
ZCTA5 06320,69500.00
ZCTA5 06330,81496.00
ZCTA5 06331,80200.00
ZCTA5 06332,105147.00
ZCTA5 06333,76875.00
ZCTA5 06334,91884.00
ZCTA5 06335,66875.00
ZCTA5 06336,80678.00
ZCTA5 06339,54947.00
ZCTA5 06340,71339.00
ZCTA5 06350,66188.00
ZCTA5 06351,
ZCTA5 06353,54940.00
ZCTA5 06354,84576.00
ZCTA5 06355,74829.00
ZCTA5 06357,77865.00
ZCTA5 06359,50586.00
ZCTA5 06360,67069.00
ZCTA5 06365,77333.00
ZCTA5 06370,84877.00
ZCTA5 06371,38000.00
ZCTA5 06373,70024.00
ZCTA5 06374,79625.00
ZCTA5 06375,180511.00
ZCTA5 06376,77218.00
ZCTA5 06377,92475.00
ZCTA5 06378,65746.00
ZCTA5 06379,41612.00
ZCTA5 06380,58842.00
ZCTA5 06382,72452.00
ZCTA5 06384,74333.00
ZCTA5 06385,29063.00
ZCTA5 06387,
ZCTA5 06389,151333.00
ZCTA5 06390,43144.00
ZCTA5 06401,87847.00
ZCTA5 06403,71158.00
ZCTA5 06405,36833.00
ZCTA5 06409,107838.00
ZCTA5 06410,74063.00
ZCTA5 06412,70444.00
ZCTA5 06413,132574.00
ZCTA5 06414,99720.00
ZCTA5 06415,80028.00
ZCTA5 06416,65577.00
ZCTA5 06417,52136.00
ZCTA5 06418,112344.00
ZCTA5 06419,103333.00
ZCTA5 06420,117328.00
ZCTA5 06422,73883.00
ZCTA5 06423,95533.00
ZCTA5 06424,100515.00
ZCTA5 06426,99441.00
ZCTA5 06437,99046.00
ZCTA5 06438,99063.00
ZCTA5 06441,89013.00
ZCTA5 06442,108231.00
ZCTA5 06443,103000.00
ZCTA5 06444,112714.00
ZCTA5 06447,55699.00
ZCTA5 06450,50565.00
ZCTA5 06451,102844.00
ZCTA5 06455,117216.00
ZCTA5 06456,61373.00
ZCTA5 06457,79746.00
ZCTA5 06460,83506.00
ZCTA5 06461,63056.00
ZCTA5 06467,108688.00
ZCTA5 06468,91444.00
ZCTA5 06469,111798.00
ZCTA5 06470,85870.00
ZCTA5 06471,94831.00
ZCTA5 06472,84131.00
ZCTA5 06473,74896.00
ZCTA5 06475,105190.00
ZCTA5 06477,98504.00
ZCTA5 06478,81514.00
ZCTA5 06479,82770.00
ZCTA5 06480,82174.00
ZCTA5 06481,105873.00
ZCTA5 06482,77465.00
ZCTA5 06483,88369.00
ZCTA5 06484,76896.00
ZCTA5 06488,80980.00
ZCTA5 06489,75468.00
ZCTA5 06492,78000.00
ZCTA5 06498,45500.00
ZCTA5 06510,36600.00
ZCTA5 06511,62208.00
ZCTA5 06512,35397.00
ZCTA5 06513,64574.00
ZCTA5 06514,51623.00
ZCTA5 06515,49993.00
ZCTA5 06516,69446.00
ZCTA5 06517,72681.00
ZCTA5 06518,24533.00
ZCTA5 06519,97500.00
ZCTA5 06524,134045.00
ZCTA5 06525,33270.00
ZCTA5 06604,42443.00
ZCTA5 06605,51823.00
ZCTA5 06606,32924.00
ZCTA5 06607,30461.00
ZCTA5 06608,39222.00
ZCTA5 06610,108554.00
ZCTA5 06611,132000.00
ZCTA5 06612,77687.00
ZCTA5 06614,52677.00
ZCTA5 06615,11413.00
ZCTA5 06702,37402.00
ZCTA5 06704,45309.00
ZCTA5 06705,39682.00
ZCTA5 06706,51175.00
ZCTA5 06708,31663.00
ZCTA5 06710,100592.00
ZCTA5 06712,83317.00
ZCTA5 06716,84583.00
ZCTA5 06750,87857.00
ZCTA5 06751,93750.00
ZCTA5 06752,88194.00
ZCTA5 06754,84722.00
ZCTA5 06755,80741.00
ZCTA5 06756,56696.00
ZCTA5 06757,105625.00
ZCTA5 06758,73571.00
ZCTA5 06759,95436.00
ZCTA5 06762,73438.00
ZCTA5 06763,58603.00
ZCTA5 06770,78593.00
ZCTA5 06776,76797.00
ZCTA5 06777,100571.00
ZCTA5 06778,63860.00
ZCTA5 06779,68793.00
ZCTA5 06782,90078.00
ZCTA5 06783,115173.00
ZCTA5 06784,85208.00
ZCTA5 06785,71958.00
ZCTA5 06786,73679.00
ZCTA5 06787,55382.00
ZCTA5 06790,91599.00
ZCTA5 06791,78148.00
ZCTA5 06793,88698.00
ZCTA5 06794,97366.00
ZCTA5 06795,80000.00
ZCTA5 06796,84868.00
ZCTA5 06798,85668.00
ZCTA5 06801,106496.00
ZCTA5 06804,152750.00
ZCTA5 06807,54332.00
ZCTA5 06810,85811.00
ZCTA5 06811,101750.00
ZCTA5 06812,199444.00
ZCTA5 06820,128951.00
ZCTA5 06824,105045.00
ZCTA5 06825,107395.00
ZCTA5 06830,147500.00
ZCTA5 06831,179810.00
ZCTA5 06840,78875.00
ZCTA5 06850,86118.00
ZCTA5 06851,130500.00
ZCTA5 06853,59556.00
ZCTA5 06854,76164.00
ZCTA5 06855,
ZCTA5 06856,190208.00
ZCTA5 06870,147614.00
ZCTA5 06877,164816.00
ZCTA5 06878,150469.00
ZCTA5 06880,208078.00
ZCTA5 06883,170500.00
ZCTA5 06890,122891.00
ZCTA5 06896,175597.00
ZCTA5 06897,55428.00
ZCTA5 06901,64696.00
ZCTA5 06902,180072.00
ZCTA5 06903,103268.00
ZCTA5 06905,68212.00
ZCTA5 06906,89863.00
ZCTA5 06907,72917.00
ZCTA5 07001,55224.00
ZCTA5 07002,71494.00
ZCTA5 07003,96172.00
ZCTA5 07004,98571.00
ZCTA5 07005,100884.00
ZCTA5 07006,64294.00
ZCTA5 07008,103384.00
ZCTA5 07009,56171.00
ZCTA5 07010,58433.00
ZCTA5 07011,80995.00
ZCTA5 07012,79469.00
ZCTA5 07013,89519.00
ZCTA5 07014,116276.00
ZCTA5 07016,36299.00
ZCTA5 07017,38142.00
ZCTA5 07018,99609.00
ZCTA5 07020,173800.00
ZCTA5 07021,51990.00
ZCTA5 07022,123003.00
ZCTA5 07023,67335.00
ZCTA5 07024,46446.00
ZCTA5 07026,76513.00
ZCTA5 07027,168352.00
ZCTA5 07028,53711.00
ZCTA5 07029,106875.00
ZCTA5 07030,71750.00
ZCTA5 07031,63093.00
ZCTA5 07032,100680.00
ZCTA5 07033,83311.00
ZCTA5 07034,81871.00
ZCTA5 07035,62491.00
ZCTA5 07036,137665.00
ZCTA5 07039,116014.00
ZCTA5 07040,100950.00
ZCTA5 07041,80852.00
ZCTA5 07042,163458.00
ZCTA5 07043,100366.00
ZCTA5 07044,118286.00
ZCTA5 07045,164773.00
ZCTA5 07046,54365.00
ZCTA5 07047,32526.00
ZCTA5 07050,90251.00
ZCTA5 07052,76359.00
ZCTA5 07054,32983.00
ZCTA5 07055,53502.00
ZCTA5 07057,111076.00
ZCTA5 07058,144233.00
ZCTA5 07059,55055.00
ZCTA5 07060,66250.00
ZCTA5 07062,65564.00
ZCTA5 07063,71995.00
ZCTA5 07064,59076.00
ZCTA5 07065,91295.00
ZCTA5 07066,87432.00
ZCTA5 07067,108421.00
ZCTA5 07068,106563.00
ZCTA5 07069,82385.00
ZCTA5 07070,71848.00
ZCTA5 07071,71847.00
ZCTA5 07072,70934.00
ZCTA5 07073,63438.00
ZCTA5 07074,97006.00
ZCTA5 07075,112220.00
ZCTA5 07076,80125.00
ZCTA5 07077,235172.00
ZCTA5 07078,121213.00
ZCTA5 07079,90880.00
ZCTA5 07080,100461.00
ZCTA5 07081,121213.00
ZCTA5 07082,75918.00
ZCTA5 07083,72874.00
ZCTA5 07086,41106.00
ZCTA5 07087,42790.00
ZCTA5 07088,137867.00
ZCTA5 07090,146389.00
ZCTA5 07092,46987.00
ZCTA5 07093,84626.00
ZCTA5 07094,84110.00
ZCTA5 07095,25350.00
ZCTA5 07102,28176.00
ZCTA5 07103,34727.00
ZCTA5 07104,42552.00
ZCTA5 07105,37451.00
ZCTA5 07106,32662.00
ZCTA5 07107,26835.00
ZCTA5 07108,65710.00
ZCTA5 07109,85035.00
ZCTA5 07110,38165.00
ZCTA5 07111,36572.00
ZCTA5 07112,20954.00
ZCTA5 07114,42058.00
ZCTA5 07201,43563.00
ZCTA5 07202,43122.00
ZCTA5 07203,61122.00
ZCTA5 07204,59720.00
ZCTA5 07205,43738.00
ZCTA5 07206,46179.00
ZCTA5 07208,100336.00
ZCTA5 07302,45864.00
ZCTA5 07304,49101.00
ZCTA5 07305,48520.00
ZCTA5 07306,53551.00
ZCTA5 07307,152355.00
ZCTA5 07310,198790.00
ZCTA5 07311,124821.00
ZCTA5 07401,73060.00
ZCTA5 07403,106403.00
ZCTA5 07405,67500.00
ZCTA5 07407,100755.00
ZCTA5 07410,68399.00
ZCTA5 07416,153657.00
ZCTA5 07417,94453.00
ZCTA5 07418,83558.00
ZCTA5 07419,75104.00
ZCTA5 07420,92685.00
ZCTA5 07421,84282.00
ZCTA5 07422,153125.00
ZCTA5 07423,78625.00
ZCTA5 07424,102168.00
ZCTA5 07430,85966.00
ZCTA5 07432,96103.00
ZCTA5 07435,117596.00
ZCTA5 07436,103364.00
ZCTA5 07438,80313.00
ZCTA5 07439,97284.00
ZCTA5 07440,87284.00
ZCTA5 07442,83632.00
ZCTA5 07444,122165.00
ZCTA5 07446,141401.00
ZCTA5 07450,154615.00
ZCTA5 07452,106880.00
ZCTA5 07456,86382.00
ZCTA5 07457,168868.00
ZCTA5 07458,93214.00
ZCTA5 07460,83953.00
ZCTA5 07461,72829.00
ZCTA5 07462,106750.00
ZCTA5 07463,94052.00
ZCTA5 07465,104825.00
ZCTA5 07470,96857.00
ZCTA5 07480,141964.00
ZCTA5 07481,
ZCTA5 07495,26047.00
ZCTA5 07501,54852.00
ZCTA5 07502,38801.00
ZCTA5 07503,55865.00
ZCTA5 07504,27898.00
ZCTA5 07505,81885.00
ZCTA5 07506,69641.00
ZCTA5 07508,85014.00
ZCTA5 07512,45000.00
ZCTA5 07513,35159.00
ZCTA5 07514,27031.00
ZCTA5 07522,31995.00
ZCTA5 07524,53338.00
ZCTA5 07601,75957.00
ZCTA5 07603,87705.00
ZCTA5 07604,77500.00
ZCTA5 07605,66786.00
ZCTA5 07606,81500.00
ZCTA5 07607,53125.00
ZCTA5 07608,132250.00
ZCTA5 07620,80365.00
ZCTA5 07621,119725.00
ZCTA5 07624,100342.00
ZCTA5 07626,146200.00
ZCTA5 07627,91811.00
ZCTA5 07628,108693.00
ZCTA5 07630,73193.00
ZCTA5 07631,138201.00
ZCTA5 07632,135114.00
ZCTA5 07640,147788.00
ZCTA5 07641,113077.00
ZCTA5 07642,63810.00
ZCTA5 07643,48914.00
ZCTA5 07644,103361.00
ZCTA5 07645,75071.00
ZCTA5 07646,82688.00
ZCTA5 07647,97962.00
ZCTA5 07648,144222.00
ZCTA5 07649,59508.00
ZCTA5 07650,96454.00
ZCTA5 07652,106327.00
ZCTA5 07656,69466.00
ZCTA5 07657,64741.00
ZCTA5 07660,104250.00
ZCTA5 07661,73389.00
ZCTA5 07662,78132.00
ZCTA5 07663,95435.00
ZCTA5 07666,140923.00
ZCTA5 07670,104388.00
ZCTA5 07675,115028.00
ZCTA5 07676,137724.00
ZCTA5 07677,74538.00
ZCTA5 07701,124306.00
ZCTA5 07702,78523.00
ZCTA5 07703,140000.00
ZCTA5 07704,126042.00
ZCTA5 07711,53986.00
ZCTA5 07712,87157.00
ZCTA5 07716,70336.00
ZCTA5 07717,100560.00
ZCTA5 07718,81145.00
ZCTA5 07719,60216.00
ZCTA5 07720,77273.00
ZCTA5 07721,135536.00
ZCTA5 07722,72500.00
ZCTA5 07723,72526.00
ZCTA5 04032,42287.00
ZCTA5 04037,74563.00
ZCTA5 04038,66887.00
ZCTA5 04039,55034.00
ZCTA5 04040,42455.00
ZCTA5 04041,62016.00
ZCTA5 04042,72489.00
ZCTA5 04043,69225.00
ZCTA5 04046,43750.00
ZCTA5 04047,55959.00
ZCTA5 04048,60191.00
ZCTA5 04049,45313.00
ZCTA5 04050,62422.00
ZCTA5 04051,57683.00
ZCTA5 04055,28750.00
ZCTA5 04056,
ZCTA5 04057,70085.00
ZCTA5 04061,66307.00
ZCTA5 04062,18654.00
ZCTA5 04063,42596.00
ZCTA5 04064,90036.00
ZCTA5 04066,45281.00
ZCTA5 04068,63264.00
ZCTA5 04069,66250.00
ZCTA5 04071,52611.00
ZCTA5 04072,43122.00
ZCTA5 04073,79152.00
ZCTA5 04074,57000.00
ZCTA5 04076,62412.00
ZCTA5 04079,49659.00
